order_id,order_date,ship_date,ship_mode,customer_id
ORD-01544,2023-01-22,2023-01-27,Standard Class,C0414
ORD-01545,2022-04-21,2022-04-25,Second Class,C0355
ORD-01546,2023-09-06,2023-09-08,Standard Class,C0457
ORD-01547,2022-01-17,2022-01-20,Standard Class,C0210
ORD-01548,2024-06-02,2024-06-05,Standard Class,C0019
ORD-01549,2023-06-25,2023-06-26,First Class,C0487
ORD-01550,2022-06-20,2022-06-23,Second Class,C0196
ORD-01551,2023-02-13,2023-02-17,Standard Class,C0326
ORD-01552,2024-01-10,2024-01-15,Standard Class,C0115
ORD-01553,2024-05-07,2024-05-09,Standard Class,C0417
ORD-01554,2022-08-18,2022-08-21,Standard Class,C0352
ORD-01555,2022-04-29,2022-04-30,Standard Class,C0464
ORD-01556,2024-02-23,2024-02-25,Second Class,C0075
ORD-01557,2023-04-10,2023-04-12,Standard Class,C0150
ORD-01558,2022-04-14,2022-04-18,Standard Class,C0036
ORD-01559,2023-11-29,2023-12-01,Standard Class,C0242
ORD-01560,2022-06-24,2022-06-28,Standard Class,C0151
ORD-01561,2024-01-15,2024-01-17,Standard Class,C0063
ORD-01562,2023-10-27,2023-11-01,Standard Class,C0154
ORD-01563,2022-02-02,2022-02-07,Standard Class,C0188
ORD-01564,2022-02-24,2022-03-02,First Class,C0223
ORD-01565,2023-06-03,2023-06-08,Standard Class,C0093
ORD-01566,2024-01-26,2024-02-01,Standard Class,C0005
ORD-01567,2022-01-12,2022-01-17,Standard Class,C0438
ORD-01568,2023-12-21,2023-12-25,Second Class,C0166
ORD-01569,2023-07-09,2023-07-11,Standard Class,C0446
ORD-01570,2023-01-08,2023-01-10,Second Class,C0025
ORD-01571,2023-04-29,2023-05-01,First Class,C0098
ORD-01572,2024-08-30,2024-09-03,Standard Class,C0268
ORD-01573,2023-09-15,2023-09-18,Second Class,C0150
ORD-01574,2022-11-03,2022-11-08,First Class,C0393
ORD-01575,2023-04-02,2023-04-08,Standard Class,C0252
ORD-01576,2022-06-09,2022-06-12,Second Class,C0084
ORD-01577,2022-11-27,2022-11-30,Standard Class,C0285
ORD-01578,2024-02-15,2024-02-22,Standard Class,C0172
ORD-01579,2022-08-13,2022-08-15,Second Class,C0221
ORD-01580,2024-09-09,2024-09-13,Second Class,C0109
ORD-01581,2023-12-30,2024-01-01,First Class,C0027
ORD-01582,2024-12-04,2024-12-08,Standard Class,C0246
ORD-01583,2024-12-18,2024-12-20,Standard Class,C0055
ORD-01584,2023-10-06,2023-10-11,Standard Class,C0465
ORD-01585,2023-09-08,2023-09-11,Standard Class,C0133
ORD-01586,2022-07-14,2022-07-16,Standard Class,C0052
ORD-01587,2023-05-04,2023-05-06,Standard Class,C0493
ORD-01588,2022-06-06,2022-06-09,Standard Class,C0253
ORD-01589,2023-09-02,2023-09-08,Standard Class,C0269
ORD-01590,2023-02-16,2023-02-20,Standard Class,C0298
ORD-01591,2023-04-16,2023-04-19,Same Day,C0399
ORD-01592,2023-05-31,2023-06-03,Second Class,C0079
ORD-01593,2023-01-28,2023-01-31,Standard Class,C0018
ORD-01594,2023-09-23,2023-09-27,First Class,C0306
ORD-01595,2023-08-31,2023-09-04,Second Class,C0258
ORD-01596,2024-09-06,2024-09-09,First Class,C0343
ORD-01597,2023-03-10,2023-03-14,Standard Class,C0107
ORD-01598,2023-06-24,2023-06-28,Standard Class,C0397
ORD-01599,2022-10-05,2022-10-11,First Class,C0491
ORD-01600,2022-08-21,2022-08-27,Standard Class,C0452
ORD-01601,2022-12-28,2023-01-01,First Class,C0047
ORD-01602,2022-01-26,2022-01-30,First Class,C0246
ORD-01603,2024-11-14,2024-11-16,Same Day,C0089
ORD-01604,2023-05-22,2023-05-27,Standard Class,C0203
ORD-01605,2022-09-24,2022-09-27,Standard Class,C0434
ORD-01606,2023-04-06,2023-04-08,Standard Class,C0240
ORD-01607,2023-04-01,2023-04-04,Same Day,C0490
ORD-01608,2024-12-27,2025-01-01,Standard Class,C0268
ORD-01609,2024-10-03,2024-10-05,Standard Class,C0013
ORD-01610,2024-05-12,2024-05-15,Standard Class,C0137
ORD-01611,2023-05-06,2023-05-09,Standard Class,C0315
ORD-01612,2024-12-08,2024-12-09,Standard Class,C0173
ORD-01613,2023-07-18,2023-07-20,Standard Class,C0230
ORD-01614,2022-08-04,2022-08-09,First Class,C0198
ORD-01615,2023-07-13,2023-07-18,Standard Class,C0491
ORD-01616,2022-06-08,2022-06-10,First Class,C0243
ORD-01617,2023-05-04,2023-05-09,Second Class,C0043
ORD-01618,2023-11-17,2023-11-21,Second Class,C0330
ORD-01619,2024-03-04,2024-03-07,Second Class,C0279
ORD-01620,2022-01-05,2022-01-09,Standard Class,C0079
ORD-01621,2022-12-27,2023-01-02,Standard Class,C0429
ORD-01622,2023-04-04,2023-04-07,Second Class,C0279
ORD-01623,2022-09-05,2022-09-07,Standard Class,C0232
ORD-01624,2024-08-03,2024-08-09,Standard Class,C0101
ORD-01625,2023-02-26,2023-03-02,Standard Class,C0162
ORD-01626,2022-01-15,2022-01-17,Second Class,C0144
ORD-01627,2024-01-06,2024-01-09,Standard Class,C0447
ORD-01628,2022-10-04,2022-10-07,Standard Class,C0109
ORD-01629,2023-03-29,2023-04-03,Standard Class,C0435
ORD-01630,2023-08-21,2023-08-24,Same Day,C0233
ORD-01631,2023-03-22,2023-03-24,Standard Class,C0111
ORD-01632,2022-07-29,2022-08-02,Second Class,C0416
ORD-01633,2023-12-15,2023-12-18,Standard Class,C0422
ORD-01634,2022-10-29,2022-10-31,Second Class,C0232
ORD-01635,2022-01-03,2022-01-06,Standard Class,C0440
ORD-01636,2024-09-16,2024-09-21,Second Class,C0238
ORD-01637,2023-06-04,2023-06-05,Standard Class,C0197
ORD-01638,2023-05-08,2023-05-12,Standard Class,C0273
ORD-01639,2023-09-12,2023-09-15,Second Class,C0086
ORD-01640,2022-11-27,2022-11-29,Second Class,C0295
ORD-01641,2022-11-29,2022-12-02,Second Class,C0041
ORD-01642,2022-02-19,2022-02-22,First Class,C0048
ORD-01643,2024-05-12,2024-05-17,Standard Class,C0466
ORD-01644,2022-09-29,2022-10-01,First Class,C0412
ORD-01645,2023-08-03,2023-08-07,Standard Class,C0077
ORD-01646,2023-07-14,2023-07-16,Second Class,C0178
ORD-01647,2023-11-27,2023-12-03,Standard Class,C0490
ORD-01648,2023-03-22,2023-03-26,Standard Class,C0257
ORD-01649,2024-10-13,2024-10-17,Standard Class,C0117
ORD-01650,2022-12-23,2022-12-25,Standard Class,C0434
ORD-01651,2022-10-01,2022-10-04,Standard Class,C0019
ORD-01652,2024-11-08,2024-11-10,Standard Class,C0482
ORD-01653,2022-11-07,2022-11-13,Standard Class,C0059
ORD-01654,2024-05-19,2024-05-22,Standard Class,C0196
ORD-01655,2024-06-04,2024-06-08,Standard Class,C0107
ORD-01656,2022-06-03,2022-06-07,Standard Class,C0451
ORD-01657,2023-09-12,2023-09-15,Standard Class,C0425
ORD-01658,2024-06-01,2024-06-05,Standard Class,C0394
ORD-01659,2024-03-07,2024-03-11,First Class,C0284
ORD-01660,2022-05-05,2022-05-09,First Class,C0034
ORD-01661,2023-09-11,2023-09-14,Standard Class,C0295
ORD-01662,2022-09-02,2022-09-05,Second Class,C0495
ORD-01663,2024-04-27,2024-04-29,Second Class,C0251
ORD-01664,2023-03-26,2023-03-31,Standard Class,C0126
ORD-01665,2024-07-18,2024-07-22,Second Class,C0339
ORD-01666,2023-06-04,2023-06-07,Standard Class,C0106
ORD-01667,2022-12-28,2023-01-03,Standard Class,C0440
ORD-01668,2022-01-08,2022-01-09,Standard Class,C0180
ORD-01669,2023-04-23,2023-04-28,Standard Class,C0110
ORD-01670,2023-05-10,2023-05-17,Second Class,C0228
ORD-01671,2024-04-12,2024-04-17,Standard Class,C0121
ORD-01672,2024-11-28,2024-12-03,Standard Class,C0107
ORD-01673,2023-08-16,2023-08-19,Standard Class,C0131
ORD-01674,2022-07-06,2022-07-08,Second Class,C0023
ORD-01675,2024-01-24,2024-01-28,First Class,C0145
ORD-01676,2022-04-03,2022-04-06,Second Class,C0327
ORD-01677,2022-03-27,2022-03-29,Standard Class,C0154
ORD-01678,2024-12-03,2024-12-07,Standard Class,C0107
ORD-01679,2022-05-17,2022-05-20,Standard Class,C0146
ORD-01680,2023-02-25,2023-03-03,Standard Class,C0252
ORD-01681,2022-03-15,2022-03-20,Standard Class,C0494
ORD-01682,2022-06-20,2022-06-25,Standard Class,C0302
ORD-01683,2022-06-19,2022-06-23,Standard Class,C0070
ORD-01684,2024-05-21,2024-05-26,First Class,C0031
ORD-01685,2022-11-18,2022-11-23,Second Class,C0093
ORD-01686,2023-04-01,2023-04-05,Standard Class,C0137
ORD-01687,2024-08-01,2024-08-03,Standard Class,C0374
ORD-01688,2024-02-29,2024-03-05,Standard Class,C0163
ORD-01689,2023-09-05,2023-09-10,Second Class,C0081
ORD-01690,2024-06-07,2024-06-10,Second Class,C0316
ORD-01691,2022-12-15,2022-12-16,Same Day,C0076
ORD-01692,2022-01-10,2022-01-14,Standard Class,C0063
ORD-01693,2024-01-10,2024-01-12,First Class,C0100
ORD-01694,2023-10-29,2023-11-04,Standard Class,C0436
ORD-01695,2023-06-30,2023-07-06,First Class,C0048
ORD-01696,2022-05-09,2022-05-11,Second Class,C0445
ORD-01697,2023-08-24,2023-08-28,Second Class,C0408
ORD-01698,2023-08-28,2023-08-30,Standard Class,C0074
ORD-01699,2022-11-23,2022-11-27,Second Class,C0314
ORD-01700,2024-09-06,2024-09-09,Standard Class,C0192
ORD-01701,2023-02-08,2023-02-12,Standard Class,C0030
ORD-01702,2023-09-21,2023-09-24,Standard Class,C0157
ORD-01703,2023-12-19,2023-12-21,Standard Class,C0487
ORD-01704,2024-11-06,2024-11-09,Standard Class,C0266
ORD-01705,2022-10-01,2022-10-03,Standard Class,C0256
ORD-01706,2023-11-16,2023-11-19,Standard Class,C0039
ORD-01707,2022-04-26,2022-04-27,Standard Class,C0055
ORD-01708,2024-05-10,2024-05-13,Standard Class,C0028
ORD-01709,2023-11-24,2023-11-29,Standard Class,C0402
ORD-01710,2022-11-20,2022-11-25,Standard Class,C0425
ORD-01711,2024-08-18,2024-08-23,Standard Class,C0118
ORD-01712,2022-04-24,2022-04-30,Standard Class,C0370
ORD-01713,2024-12-17,2024-12-19,First Class,C0209
ORD-01714,2022-06-03,2022-06-05,Standard Class,C0075
ORD-01715,2022-11-11,2022-11-14,Second Class,C0065
ORD-01716,2024-11-30,2024-12-05,Standard Class,C0337
ORD-01717,2022-04-15,2022-04-22,Same Day,C0356
ORD-01718,2022-12-20,2022-12-21,Standard Class,C0100
ORD-01719,2024-10-12,2024-10-15,Standard Class,C0046
ORD-01720,2024-01-03,2024-01-05,Standard Class,C0316
ORD-01721,2023-12-10,2023-12-14,Standard Class,C0393
ORD-01722,2023-10-13,2023-10-17,Second Class,C0429
ORD-01723,2024-04-03,2024-04-05,Standard Class,C0444
ORD-01724,2024-08-04,2024-08-07,Standard Class,C0156
ORD-01725,2023-10-23,2023-10-27,First Class,C0240
ORD-01726,2022-04-09,2022-04-13,Standard Class,C0353
ORD-01727,2023-08-11,2023-08-12,Standard Class,C0259
ORD-01728,2022-10-09,2022-10-14,Standard Class,C0435
ORD-01729,2023-02-07,2023-02-10,Standard Class,C0136
ORD-01730,2023-12-01,2023-12-06,First Class,C0370
ORD-01731,2022-07-18,2022-07-23,First Class,C0198
ORD-01732,2022-11-23,2022-11-25,First Class,C0187
ORD-01733,2022-06-03,2022-06-05,First Class,C0116
ORD-01734,2023-07-06,2023-07-10,Standard Class,C0445
ORD-01735,2023-02-09,2023-02-11,Standard Class,C0058
ORD-01736,2023-04-07,2023-04-12,Standard Class,C0070
ORD-01737,2022-05-12,2022-05-16,Second Class,C0093
ORD-01738,2024-03-01,2024-03-06,First Class,C0229
ORD-01739,2024-05-23,2024-05-25,Standard Class,C0396
ORD-01740,2022-03-25,2022-03-28,Standard Class,C0137
ORD-01741,2024-01-24,2024-01-28,First Class,C0105
ORD-01742,2023-09-20,2023-09-21,Standard Class,C0305
ORD-01743,2022-08-09,2022-08-13,First Class,C0339
ORD-01744,2023-07-07,2023-07-12,Standard Class,C0017
ORD-01745,2022-04-22,2022-04-25,Standard Class,C0054
ORD-01746,2023-09-07,2023-09-11,Standard Class,C0112
ORD-01747,2024-07-12,2024-07-14,Second Class,C0172
ORD-01748,2023-04-20,2023-04-23,Standard Class,C0416
ORD-01749,2024-04-15,2024-04-22,Standard Class,C0419
ORD-01750,2022-09-28,2022-10-05,First Class,C0462
ORD-01751,2023-02-25,2023-02-28,Second Class,C0305
ORD-01752,2023-12-08,2023-12-14,Second Class,C0438
ORD-01753,2022-02-09,2022-02-12,Standard Class,C0144
ORD-01754,2022-07-08,2022-07-10,First Class,C0085
ORD-01755,2024-09-20,2024-09-22,Standard Class,C0012
ORD-01756,2023-06-20,2023-06-26,Standard Class,C0252
ORD-01757,2024-10-24,2024-10-26,Standard Class,C0216
ORD-01758,2022-10-17,2022-10-20,Standard Class,C0126
ORD-01759,2023-03-09,2023-03-12,First Class,C0098
ORD-01760,2023-04-16,2023-04-20,Standard Class,C0392
ORD-01761,2023-09-20,2023-09-23,Standard Class,C0492
ORD-01762,2022-10-06,2022-10-08,First Class,C0405
ORD-01763,2024-05-26,2024-05-28,Second Class,C0304
ORD-01764,2023-08-04,2023-08-08,Second Class,C0392
ORD-01765,2024-05-12,2024-05-16,Standard Class,C0028
ORD-01766,2022-09-11,2022-09-14,Second Class,C0336
ORD-01767,2022-06-30,2022-07-04,Standard Class,C0266
ORD-01768,2023-11-12,2023-11-14,Same Day,C0052
ORD-01769,2024-04-04,2024-04-09,Standard Class,C0143
ORD-01770,2023-12-01,2023-12-04,Second Class,C0132
ORD-01771,2023-07-20,2023-07-22,Standard Class,C0346
ORD-01772,2023-11-11,2023-11-14,Standard Class,C0207
ORD-01773,2023-01-26,2023-01-31,Standard Class,C0484
ORD-01774,2022-07-31,2022-08-05,Standard Class,C0480
ORD-01775,2023-01-19,2023-01-21,Standard Class,C0062
ORD-01776,2022-12-08,2022-12-12,Second Class,C0363
ORD-01777,2024-04-23,2024-04-25,Standard Class,C0486
ORD-01778,2024-11-27,2024-11-28,Second Class,C0132
ORD-01779,2023-02-24,2023-02-27,Standard Class,C0041
ORD-01780,2024-01-21,2024-01-25,Standard Class,C0201
ORD-01781,2022-11-02,2022-11-06,Second Class,C0099
ORD-01782,2023-12-03,2023-12-06,Second Class,C0311
ORD-01783,2024-05-18,2024-05-19,Standard Class,C0284
ORD-01784,2023-06-21,2023-06-24,Standard Class,C0357
ORD-01785,2022-07-25,2022-07-26,Second Class,C0047
ORD-01786,2023-05-11,2023-05-13,Standard Class,C0137
ORD-01787,2024-12-06,2024-12-09,Standard Class,C0130
ORD-01788,2023-05-19,2023-05-22,Second Class,C0195
ORD-01789,2024-11-11,2024-11-13,Standard Class,C0117
ORD-01790,2022-08-01,2022-08-04,Standard Class,C0364
ORD-01791,2022-11-06,2022-11-08,First Class,C0432
ORD-01792,2023-10-23,2023-10-25,Second Class,C0069
ORD-01793,2024-01-23,2024-01-27,Standard Class,C0458
ORD-01794,2022-09-29,2022-10-01,Standard Class,C0028
ORD-01795,2024-07-26,2024-07-30,Standard Class,C0335
ORD-01796,2022-02-01,2022-02-03,First Class,C0014
ORD-01797,2023-03-19,2023-03-22,Second Class,C0046
ORD-01798,2022-06-11,2022-06-13,Standard Class,C0471
ORD-01799,2024-02-06,2024-02-08,Standard Class,C0397
ORD-01800,2022-09-11,2022-09-14,Standard Class,C0016
ORD-01801,2023-06-05,2023-06-11,Standard Class,C0478
ORD-01802,2024-09-03,2024-09-05,Second Class,C0424
ORD-01803,2022-01-10,2022-01-13,Standard Class,C0456
ORD-01804,2023-12-27,2023-12-31,Standard Class,C0209
ORD-01805,2023-05-20,2023-05-23,Standard Class,C0158
ORD-01806,2024-02-24,2024-02-29,Standard Class,C0337
ORD-01807,2023-03-12,2023-03-14,Standard Class,C0227
ORD-01808,2022-06-02,2022-06-08,Standard Class,C0449
ORD-01809,2024-07-05,2024-07-08,Second Class,C0241
ORD-01810,2024-05-18,2024-05-21,Same Day,C0058
ORD-01811,2024-01-23,2024-01-28,First Class,C0472
ORD-01812,2023-07-17,2023-07-20,Standard Class,C0304
ORD-01813,2023-05-04,2023-05-07,Second Class,C0305
ORD-01814,2024-06-13,2024-06-17,Same Day,C0345
ORD-01815,2022-04-14,2022-04-17,Standard Class,C0130
ORD-01816,2024-10-21,2024-10-23,Standard Class,C0217
ORD-01817,2024-10-03,2024-10-07,Standard Class,C0014
ORD-01818,2023-02-11,2023-02-13,Standard Class,C0359
ORD-01819,2022-06-16,2022-06-21,Second Class,C0377
ORD-01820,2023-05-24,2023-05-31,Standard Class,C0243
ORD-01821,2022-11-09,2022-11-12,Standard Class,C0481
ORD-01822,2024-02-02,2024-02-05,Standard Class,C0145
ORD-01823,2023-11-12,2023-11-13,Standard Class,C0379
ORD-01824,2023-04-22,2023-04-23,Standard Class,C0415
ORD-01825,2022-03-14,2022-03-20,Standard Class,C0394
ORD-01826,2023-08-05,2023-08-07,Standard Class,C0326
ORD-01827,2022-09-19,2022-09-22,First Class,C0103
ORD-01828,2022-09-02,2022-09-07,First Class,C0217
ORD-01829,2023-07-15,2023-07-20,First Class,C0358
ORD-01830,2022-06-24,2022-06-27,Second Class,C0421
ORD-01831,2022-04-19,2022-04-22,Second Class,C0064
ORD-01832,2022-07-02,2022-07-06,Second Class,C0158
ORD-01833,2022-07-11,2022-07-17,Second Class,C0162
ORD-01834,2022-03-06,2022-03-10,Second Class,C0018
ORD-01835,2024-08-20,2024-08-23,Standard Class,C0216
ORD-01836,2024-05-13,2024-05-14,Standard Class,C0319
ORD-01837,2023-01-04,2023-01-06,Second Class,C0049
ORD-01838,2024-04-30,2024-05-03,Standard Class,C0056
ORD-01839,2022-02-12,2022-02-18,Standard Class,C0347
ORD-01840,2023-05-03,2023-05-08,Standard Class,C0058
ORD-01841,2022-03-19,2022-03-26,Standard Class,C0155
ORD-01842,2024-04-05,2024-04-08,Same Day,C0055
ORD-01843,2023-11-05,2023-11-09,Standard Class,C0487
ORD-01844,2023-12-02,2023-12-07,Standard Class,C0341
ORD-01845,2024-01-29,2024-02-02,Standard Class,C0019
ORD-01846,2023-12-29,2024-01-01,First Class,C0487
ORD-01847,2024-07-13,2024-07-16,Standard Class,C0151
ORD-01848,2024-06-20,2024-06-25,Second Class,C0359
ORD-01849,2024-06-07,2024-06-09,First Class,C0368
ORD-01850,2024-09-19,2024-09-25,Standard Class,C0108
ORD-01851,2022-12-05,2022-12-07,Standard Class,C0047
ORD-01852,2022-07-12,2022-07-16,Standard Class,C0207
ORD-01853,2022-10-10,2022-10-14,Second Class,C0363
ORD-01854,2023-01-25,2023-01-29,Second Class,C0450
ORD-01855,2024-09-26,2024-09-29,Standard Class,C0483
ORD-01856,2023-06-09,2023-06-15,Standard Class,C0435
ORD-01857,2023-10-21,2023-10-25,Standard Class,C0340
ORD-01858,2023-12-17,2023-12-19,Second Class,C0412
ORD-01859,2024-06-09,2024-06-13,Standard Class,C0128
ORD-01860,2023-03-28,2023-03-30,Standard Class,C0185
ORD-01861,2023-03-04,2023-03-06,Standard Class,C0058
ORD-01862,2024-11-11,2024-11-14,Second Class,C0143
ORD-01863,2024-06-01,2024-06-06,Second Class,C0400
ORD-01864,2022-11-09,2022-11-12,Standard Class,C0097
ORD-01865,2024-04-19,2024-04-23,Second Class,C0047
ORD-01866,2023-06-03,2023-06-06,Standard Class,C0191
ORD-01867,2023-01-10,2023-01-12,Same Day,C0140
ORD-01868,2023-03-27,2023-04-02,Standard Class,C0103
ORD-01869,2024-10-11,2024-10-15,Second Class,C0231
ORD-01870,2023-08-18,2023-08-24,Standard Class,C0427
ORD-01871,2023-05-15,2023-05-17,Standard Class,C0340
ORD-01872,2023-04-09,2023-04-11,Second Class,C0413
ORD-01873,2022-04-23,2022-04-28,Standard Class,C0491
ORD-01874,2024-11-01,2024-11-05,Standard Class,C0049
ORD-01875,2022-11-27,2022-11-29,Standard Class,C0387
ORD-01876,2022-05-20,2022-05-22,Standard Class,C0112
ORD-01877,2024-06-20,2024-06-25,Standard Class,C0453
ORD-01878,2023-06-01,2023-06-04,Standard Class,C0316
ORD-01879,2023-07-23,2023-07-27,Second Class,C0322
ORD-01880,2024-04-25,2024-04-28,Second Class,C0087
ORD-01881,2024-12-28,2024-12-31,Standard Class,C0382
ORD-01882,2022-04-28,2022-05-05,Standard Class,C0474
ORD-01883,2024-06-06,2024-06-08,First Class,C0282
ORD-01884,2024-12-18,2024-12-21,Standard Class,C0327
ORD-01885,2024-11-22,2024-11-27,Standard Class,C0252
ORD-01886,2022-02-19,2022-02-21,Second Class,C0074
ORD-01887,2022-01-19,2022-01-22,Second Class,C0453
ORD-01888,2023-12-27,2023-12-31,Standard Class,C0047
ORD-01889,2022-07-16,2022-07-19,Standard Class,C0076
ORD-01890,2023-07-13,2023-07-16,Standard Class,C0096
ORD-01891,2023-03-28,2023-03-31,Same Day,C0426
ORD-01892,2022-10-16,2022-10-19,Standard Class,C0031
ORD-01893,2023-01-26,2023-01-30,Same Day,C0022
ORD-01894,2022-08-03,2022-08-07,Standard Class,C0017
ORD-01895,2022-08-03,2022-08-05,Standard Class,C0212
ORD-01896,2022-05-08,2022-05-12,Standard Class,C0148
ORD-01897,2024-01-30,2024-02-05,Second Class,C0235
ORD-01898,2023-02-08,2023-02-11,Standard Class,C0392
ORD-01899,2024-11-18,2024-11-22,Standard Class,C0495
ORD-01900,2022-12-04,2022-12-07,First Class,C0354
ORD-01901,2024-04-10,2024-04-15,Same Day,C0305
ORD-01902,2023-12-15,2023-12-21,Standard Class,C0087
ORD-01903,2022-12-27,2022-12-29,Standard Class,C0038
ORD-01904,2023-07-23,2023-07-26,Second Class,C0053
ORD-01905,2022-08-06,2022-08-09,Second Class,C0028
ORD-01906,2022-07-21,2022-07-24,Standard Class,C0077
ORD-01907,2022-01-17,2022-01-19,First Class,C0413
ORD-01908,2022-11-18,2022-11-23,Standard Class,C0200
ORD-01909,2023-06-02,2023-06-03,Second Class,C0395
ORD-01910,2023-11-12,2023-11-15,Standard Class,C0431
ORD-01911,2023-03-01,2023-03-05,Standard Class,C0173
ORD-01912,2024-10-15,2024-10-17,Standard Class,C0274
ORD-01913,2023-01-22,2023-01-28,Second Class,C0050
ORD-01914,2024-02-17,2024-02-22,Same Day,C0345
ORD-01915,2022-04-08,2022-04-11,Standard Class,C0177
ORD-01916,2022-07-27,2022-07-30,Standard Class,C0406
ORD-01917,2023-08-09,2023-08-11,Standard Class,C0301
ORD-01918,2022-06-15,2022-06-19,First Class,C0445
ORD-01919,2022-01-22,2022-01-24,Same Day,C0227
ORD-01920,2022-06-03,2022-06-07,Second Class,C0127
ORD-01921,2022-08-07,2022-08-12,Standard Class,C0349
ORD-01922,2023-10-31,2023-11-02,Same Day,C0021
ORD-01923,2022-08-18,2022-08-23,Standard Class,C0199
ORD-01924,2022-01-20,2022-01-21,Standard Class,C0189
ORD-01925,2023-07-07,2023-07-13,Standard Class,C0332
ORD-01926,2024-08-07,2024-08-09,Standard Class,C0420
ORD-01927,2022-05-28,2022-06-01,First Class,C0152
ORD-01928,2023-02-07,2023-02-09,Second Class,C0160
ORD-01929,2023-08-19,2023-08-24,Standard Class,C0347
ORD-01930,2023-01-02,2023-01-05,Standard Class,C0480
ORD-01931,2024-03-12,2024-03-14,Standard Class,C0443
ORD-01932,2024-07-06,2024-07-09,Standard Class,C0096
ORD-01933,2022-03-14,2022-03-17,Standard Class,C0352
ORD-01934,2023-04-26,2023-04-30,Standard Class,C0474
ORD-01935,2023-07-14,2023-07-19,Second Class,C0075
ORD-01936,2024-01-15,2024-01-18,First Class,C0366
ORD-01937,2022-04-10,2022-04-12,First Class,C0082
ORD-01938,2024-12-18,2024-12-19,Same Day,C0128
ORD-01939,2023-05-23,2023-05-26,Second Class,C0359
ORD-01940,2022-09-15,2022-09-18,Standard Class,C0133
ORD-01941,2023-02-17,2023-02-20,First Class,C0400
ORD-01942,2024-12-24,2024-12-26,Standard Class,C0139
ORD-01943,2023-08-18,2023-08-21,Second Class,C0246
ORD-01944,2022-09-23,2022-09-30,Standard Class,C0291
ORD-01945,2024-03-31,2024-04-02,First Class,C0112
ORD-01946,2023-10-24,2023-10-27,Standard Class,C0203
ORD-01947,2024-08-04,2024-08-08,Standard Class,C0170
ORD-01948,2023-07-14,2023-07-18,Standard Class,C0087
ORD-01949,2024-07-05,2024-07-08,Standard Class,C0119
ORD-01950,2024-06-09,2024-06-13,Same Day,C0098
ORD-01951,2024-05-17,2024-05-22,Standard Class,C0240
ORD-01952,2023-09-02,2023-09-03,Standard Class,C0337
